theme_id	class_id	subclass_id	orientation_id	north	east	south	west
15	14	0	0		0:2	0:1	0:7
15	14	0	1	0:0;0:2	0:1;0:3	0:8	0:1;0:9
15	14	0	2		0:6	0:1	0:0
15	14	0	3	0:3;0:4;0:6;0:8;0:9;0:10	0:4;0:9;0:10;0:11	0:3;0:4;0:8	0:1;0:4;0:5;0:6;0:8;0:9;0:10
15	14	0	4	0:3;0:4;0:8;0:9;0:10	0:3;0:4;0:5;0:8;0:9;0:10;0:11	0:3;0:4;0:5;0:8;0:9;0:10;0:11	0:3;0:4;0:8;0:9;0:10;0:11
15	14	0	5	0:4	0:3;0:10	0:10;0:11	0:4;0:10
15	14	0	6		0:3	0:3	0:2
15	14	0	7		0:0	0:9	0:9
15	14	0	8	0:1;0:3;0:4;0:8;0:9	0:3;0:4;0:8;0:10	0:3;0:4;0:8;0:9	0:4;0:8;0:9;0:11
15	14	0	9	0:4;0:7;0:8;0:9;0:10;0:11	0:1;0:3;0:4;0:7;0:8;0:9;0:11	0:3;0:4;0:8;0:9;0:10;0:11	0:3;0:4;0:9
15	14	0	10	0:4;0:5;0:9;0:10;0:11	0:3;0:4;0:5;0:11	0:3;0:4;0:9;0:10	0:3;0:4;0:5;0:8
15	14	0	11	0:4;0:5;0:9;0:11	0:4;0:8;0:11	0:9;0:10;0:11	0:3;0:4;0:9;0:10;0:11
15	15	0	0	0:0		0:0	0:2
15	15	0	1	0:1	0:2	0:1	
15	15	0	2	0:2	0:0;0:2	0:2	0:1;0:2
15	25	0	0	0:0	0:0	0:0	0:0
15	26	0	0				
15	41	0	0				
15	44	0	0			0:9	0:8
15	44	0	1	0:8;0:10;0:12	0:9	0:9;0:12	
15	44	0	2		0:12	0:9	
15	44	0	3				0:9
15	44	0	4	0:8;0:9	0:9		
15	44	0	5			0:11	
15	44	0	6		0:9	0:11	
15	44	0	7	0:9	0:9		
15	44	0	8		0:0	0:1;0:4;0:9	
15	44	0	9	0:0;0:1;0:2;0:8;0:9	0:3;0:9	0:4;0:7;0:9	0:1;0:4;0:6;0:7;0:9;0:11
15	44	0	10			0:1	
15	44	0	11	0:5;0:6;0:11	0:9	0:11	
15	44	0	12	0:1		0:1	0:2
15	45	0	0	0:44			0:9
15	45	0	1	0:38	0:36		
15	45	0	2	0:12;0:29		0:8;0:13;0:29	0:17;0:28
15	45	0	3	0:28	0:13;0:34	0:24	0:4
15	45	0	4	0:17	0:3	0:19	0:13;0:27
15	45	0	5	0:7;0:19	0:15		0:36
15	45	0	6	0:22	0:27	0:38	
15	45	0	7	0:42	0:16	0:5	0:32
15	45	0	8	0:2;0:22	0:13	0:38;0:44	0:13
15	45	0	9	0:14	0:0		0:15
15	45	0	10	0:11		0:23	
15	45	0	11	0:26	0:17	0:10	
15	45	0	12	0:12;0:18		0:2;0:12;0:29	0:17;0:28
15	45	0	13	0:2;0:17;0:28	0:4;0:8	0:14;0:32;0:44	0:3;0:8;0:34
15	45	0	14	0:13;0:34	0:44	0:9	0:16;0:24
15	45	0	15	0:16;0:24	0:9		0:5
15	45	0	16	0:43	0:14	0:15	0:7
15	45	0	17	0:20	0:2;0:12;0:17;0:28	0:4;0:13;0:27;0:34	0:11;0:17;0:22;0:26
15	45	0	18	0:21		0:12	
15	45	0	19	0:4	0:24	0:5	0:32
15	45	0	20	0:41		0:17	0:31
15	45	0	21			0:18	0:45
15	45	0	22	0:22;0:23;0:26	0:17	0:6;0:8;0:22;0:23	
15	45	0	23	0:10;0:22;0:23;0:26;0:35		0:22;0:23;0:35	
15	45	0	24	0:3	0:14	0:15	0:19
15	45	0	25	0:33	0:37		0:41
15	45	0	26	0:31	0:17	0:11;0:22;0:23	
15	45	0	27	0:17	0:4;0:42	0:32	0:6
15	45	0	28		0:2;0:12	0:3;0:13	0:17
15	45	0	29	0:2;0:12;0:29		0:2;0:29	
15	45	0	30			0:45	0:37
15	45	0	31		0:20	0:26	
15	45	0	32	0:13;0:27	0:7;0:19	0:36	0:38
15	45	0	33	0:39	0:46	0:25	
15	45	0	34	0:17	0:13	0:14	0:3;0:43
15	45	0	35	0:23;0:35		0:23;0:35	
15	45	0	36	0:32	0:5		0:1
15	45	0	37	0:46	0:30		0:25
15	45	0	38	0:6;0:8	0:32	0:1	
15	45	0	39		0:40	0:33	
15	45	0	40			0:46	0:39
15	45	0	41		0:25	0:20	
15	45	0	42		0:43	0:7	0:27
15	45	0	43		0:34	0:16	0:42
15	45	0	44	0:8;0:13		0:0	0:14
15	45	0	45	0:30	0:21		
15	45	0	46	0:40		0:37	0:33
15	46	0	0				
16	1	0	0	0:23	0:10	0:11	0:10
16	1	0	1		0:7		
16	1	0	2	0:6;0:8;0:10;0:22;0:25	0:9;0:10;0:17;0:24;0:25	0:3;0:8;0:15;0:20	0:13;0:15;0:21
16	1	0	3	0:2;0:13	0:10	0:8	
16	1	0	4		0:10		
16	1	0	5	0:10	0:10;0:12	0:20	0:15
16	1	0	6	0:8		0:2	
16	1	0	7			0:12	0:1
16	1	0	8	0:2;0:3	0:10;0:24	0:2;0:6;0:10;0:24	0:10;0:20;0:25
16	1	0	9			0:15	0:2
16	1	0	10	0:8;0:10;0:11;0:14;0:22;0:25	0:0;0:8;0:10;0:12;0:17;0:18;0:22;0:23;0:24;0:25	0:2;0:5;0:10;0:12;0:13;0:15;0:17;0:18;0:24	0:0;0:2;0:3;0:4;0:5;0:8;0:10;0:11;0:16;0:20
16	1	0	11	0:0;0:16	0:10;0:12;0:22	0:10;0:18	0:23;0:24
16	1	0	12	0:7;0:10;0:22	0:15;0:20	0:15;0:20	0:5;0:10;0:11;0:20
16	1	0	13	0:10;0:17	0:2;0:23	0:3;0:20;0:24	
16	1	0	14		0:19	0:10	
16	1	0	15	0:2;0:9;0:10;0:12;0:18;0:20	0:2;0:5;0:15;0:20;0:21		0:12;0:15;0:17;0:18;0:20;0:21
16	1	0	16		0:10	0:11	0:24
16	1	0	17	0:10;0:20;0:25	0:15	0:13;0:25	0:2;0:10
16	1	0	18	0:10;0:11;0:18;0:19	0:15;0:20	0:15;0:18	0:10;0:19
16	1	0	19	0:24	0:18	0:18	0:14
16	1	0	20	0:2;0:5;0:12;0:13;0:20	0:8;0:10;0:12;0:15;0:20;0:21	0:15;0:17;0:20;0:21;0:22	0:12;0:15;0:18;0:20;0:25
16	1	0	21	0:20;0:25	0:2;0:15		0:15;0:20
16	1	0	22	0:20		0:2;0:10;0:12	0:10;0:11
16	1	0	23	0:24	0:11	0:0	0:10;0:13
16	1	0	24	0:8;0:10;0:13	0:11;0:16	0:19;0:23	0:2;0:8;0:10
16	1	0	25	0:17	0:8;0:20	0:2;0:10;0:17;0:21	0:2;0:10
16	2	0	0	0:0		0:0	
16	4	0	0	0:13;0:42;0:69;0:83;0:97;0:98	0:0;0:13;0:15;0:32;0:50;0:55;0:69;0:77;0:92	0:20;0:21;0:30;0:31;0:34;0:39;0:75;0:79;0:83;0:86	0:0;0:2;0:25;0:30;0:38;0:70;0:83
16	4	0	1	0:6;0:24;0:45;0:56;0:63;0:64;0:78;0:84	0:75	0:6;0:18	0:4;0:14;0:45;0:56;0:65;0:77;0:82
16	4	0	2	0:13;0:19;0:49;0:54;0:57;0:58;0:61;0:69;0:73;0:81;0:83;0:87;0:97;0:98	0:0;0:13;0:15;0:19;0:32;0:36;0:50;0:54;0:61;0:69;0:71;0:73;0:95;0:97;0:98	0:11;0:20;0:21;0:22;0:24;0:28;0:30;0:39;0:43;0:75;0:83;0:86;0:93;0:94	0:20;0:21;0:24;0:28;0:30;0:39;0:60;0:63;0:68;0:75;0:86;0:94;0:95
16	4	0	3	0:75	0:39	0:16	
16	4	0	4	0:36	0:1;0:84	0:78;0:84	0:22
16	4	0	5	0:21	0:39;0:60	0:35;0:49	0:16;0:47
16	4	0	6	0:1	0:16	0:1;0:15;0:27;0:36;0:42;0:46;0:51;0:56;0:65;0:72;0:73;0:76;0:85;0:90;0:97	0:15;0:36;0:51;0:56;0:65;0:73;0:81;0:97;0:98
16	4	0	7	0:12;0:38	0:75	0:41;0:59	0:75
16	4	0	8	0:48	0:74	0:39	0:39
16	4	0	9		0:75	0:56;0:65;0:76	0:36;0:81
16	4	0	10	0:30		0:36	0:97
16	4	0	11	0:2	0:45	0:56;0:84	0:36;0:56
16	4	0	12	0:43;0:49;0:58;0:69;0:81	0:17;0:45;0:85	0:7;0:26;0:34;0:57;0:82	0:16;0:39;0:75
16	4	0	13	0:13;0:25;0:31;0:42;0:57;0:70;0:83;0:93;0:97;0:98	0:13;0:22;0:23;0:25;0:31;0:32;0:36;0:37;0:42;0:57;0:71;0:97;0:98	0:0;0:2;0:13;0:25;0:49;0:69;0:92	0:0;0:2;0:13;0:25;0:35;0:49;0:66;0:69;0:83;0:92
16	4	0	14	0:15;0:50;0:55;0:80;0:90	0:1;0:21;0:46	0:18;0:29;0:44	0:20;0:75;0:89;0:91
16	4	0	15	0:6;0:27;0:65	0:6;0:24	0:14;0:58	0:0;0:2;0:30
16	4	0	16	0:3;0:75	0:5;0:12;0:19;0:26;0:39;0:43;0:58;0:73;0:80;0:81;0:83;0:97	0:21;0:28;0:38;0:39;0:60;0:75;0:83;0:94	0:6;0:59;0:62
16	4	0	17	0:97	0:97	0:66;0:89	0:12;0:22
16	4	0	18	0:1;0:14;0:75;0:86	0:28;0:75	0:59	
16	4	0	19	0:24;0:63;0:72	0:71;0:83;0:97;0:98	0:2	0:2;0:16;0:89
16	4	0	20	0:0;0:2	0:2;0:14;0:86	0:59	0:59
16	4	0	21	0:0;0:2;0:16;0:39;0:49;0:69	0:2;0:39;0:49;0:69;0:73;0:86	0:5;0:36;0:42;0:51;0:56;0:63;0:65;0:72;0:85;0:97	0:14;0:22;0:26;0:56;0:61;0:65;0:81;0:84;0:97;0:98
16	4	0	22	0:2;0:43;0:49;0:69;0:83	0:4;0:17;0:21;0:45	0:32;0:50;0:57;0:71	0:13;0:43;0:49;0:83
16	4	0	23	0:23;0:27;0:56;0:65	0:56;0:62;0:78;0:84	0:23;0:55;0:97	0:13
16	4	0	24	0:2;0:39;0:43;0:85	0:2;0:39;0:43;0:71;0:79;0:91;0:94	0:1;0:19;0:56;0:63;0:73;0:84;0:98	0:15;0:51;0:56;0:65;0:73;0:84;0:97;0:98
16	4	0	25	0:13;0:39;0:69	0:0;0:13;0:35	0:13	0:13;0:35;0:83
16	4	0	26	0:12	0:21;0:66	0:32	0:16;0:83
16	4	0	27	0:6;0:27;0:56;0:63;0:65;0:66;0:72	0:75	0:15;0:23;0:27;0:46;0:73	0:57;0:65;0:71;0:84;0:97
16	4	0	28	0:2;0:16;0:28;0:39;0:43;0:75;0:94	0:2;0:38;0:39;0:43;0:49;0:50;0:58	0:28;0:39;0:43;0:75	0:18
16	4	0	29	0:14	0:63	0:88	
16	4	0	30	0:0;0:2;0:49;0:69;0:73	0:0;0:2;0:15;0:67	0:10;0:59	0:75;0:79;0:86
16	4	0	31	0:0	0:57;0:71	0:13	0:13;0:69
16	4	0	32	0:22;0:26;0:36	0:56;0:65;0:68;0:72;0:84	0:45;0:50;0:57;0:71	0:0;0:2;0:13;0:43;0:49;0:69;0:83
16	4	0	33	0:95	0:83	0:39	0:39
16	4	0	34	0:0;0:12		0:40;0:71;0:80	0:39;0:75
16	4	0	35	0:5;0:43	0:13;0:25		0:25;0:37
16	4	0	36	0:6;0:10;0:21;0:56;0:65;0:84;0:89	0:6;0:9;0:11;0:46;0:63;0:64;0:65;0:68;0:89	0:4;0:32;0:45;0:50;0:54;0:57;0:58;0:71	0:2;0:13;0:42;0:43;0:49;0:69
16	4	0	37	0:47	0:35		0:13
16	4	0	38	0:16;0:69;0:73	0:0;0:43	0:7;0:86;0:94	0:28;0:85
16	4	0	39	0:0;0:2;0:8;0:16;0:28;0:33;0:39;0:43;0:76;0:81;0:85;0:94;0:96	0:2;0:8;0:12;0:33;0:34;0:39;0:43;0:48;0:49;0:52;0:58;0:69;0:73;0:76;0:83	0:21;0:24;0:25;0:28;0:39;0:43;0:75;0:83;0:86;0:94	0:3;0:5;0:16;0:21;0:24;0:28;0:39;0:43;0:63;0:68;0:75;0:76;0:86;0:89;0:94;0:99
16	4	0	40	0:34;0:90			
16	4	0	41	0:7			0:64
16	4	0	42	0:6;0:21;0:63;0:65;0:78	0:36;0:93;0:97	0:0;0:13;0:69	0:13;0:69;0:83
16	4	0	43	0:2;0:28;0:39;0:43;0:58;0:76	0:22;0:32;0:36;0:39;0:57;0:71;0:73;0:83	0:12;0:22;0:24;0:28;0:35;0:39;0:43;0:49;0:75;0:83;0:95	0:16;0:24;0:28;0:38;0:39;0:63;0:66;0:75;0:85;0:94
16	4	0	44	0:14		0:48	0:85
16	4	0	45	0:32;0:36	0:1;0:84;0:89	0:1;0:56;0:65;0:84	0:11;0:12;0:22
16	4	0	46	0:6;0:27		0:59	0:14;0:36;0:73
16	4	0	47	0:98	0:5	0:37	0:93
16	4	0	48	0:44		0:8	0:39
16	4	0	49	0:5;0:13;0:43;0:57;0:69;0:97	0:13;0:22;0:32;0:36;0:70;0:77;0:97;0:98	0:2;0:12;0:21;0:22;0:30;0:69	0:21;0:28;0:39;0:85
16	4	0	50	0:22;0:32;0:36;0:77	0:56;0:65;0:85	0:14;0:55;0:71;0:96	0:0;0:2;0:28
16	4	0	51	0:6;0:21;0:65;0:84	0:6;0:24;0:63;0:66	0:65;0:84	0:65;0:71
16	4	0	52	0:74	0:80	0:91	0:39
16	4	0	53	0:88	0:84	0:58	
16	4	0	54	0:36	0:72	0:2	0:2
16	4	0	55	0:23;0:50	0:56	0:14;0:71	0:0
16	4	0	56	0:6;0:9;0:11;0:21;0:24;0:45;0:56;0:68;0:84;0:89	0:1;0:6;0:11;0:21;0:24;0:56;0:63;0:78;0:85	0:1;0:23;0:27;0:36;0:56;0:65;0:68;0:73;0:77;0:84;0:85;0:97	0:23;0:32;0:50;0:55;0:56;0:57;0:58;0:65;0:71;0:84;0:97
16	4	0	57	0:12;0:22;0:32;0:36	0:27;0:56;0:65;0:68;0:85	0:2;0:13;0:49;0:69	0:13;0:31;0:43;0:69;0:83
16	4	0	58	0:15;0:36;0:53;0:80	0:56;0:65;0:84	0:2;0:12;0:43	0:16;0:28;0:39
16	4	0	59	0:7;0:18;0:20;0:30;0:46;0:75	0:16;0:20;0:75;0:82	0:97	
16	4	0	60	0:16	0:2;0:83	0:70	0:5
16	4	0	61		0:21	0:2	0:2
16	4	0	62		0:16	0:65;0:78;0:84	0:23;0:65
16	4	0	63	0:21;0:24;0:89	0:2;0:39;0:43;0:96	0:1;0:19;0:27;0:42;0:65;0:84;0:98;0:99	0:29;0:36;0:51;0:56;0:73;0:84;0:98
16	4	0	64	0:78	0:41	0:1	0:36
16	4	0	65	0:6;0:9;0:21;0:45;0:51;0:56;0:62;0:63;0:71;0:84	0:1;0:6;0:21;0:24;0:27;0:51;0:56;0:62;0:84;0:85;0:99	0:15;0:23;0:27;0:36;0:42;0:51;0:84;0:97	0:32;0:36;0:50;0:57;0:58;0:97;0:98
16	4	0	66	0:17;0:68;0:94	0:13;0:43;0:91	0:27;0:68;0:75	0:26;0:51
16	4	0	67	0:77			0:30
16	4	0	68	0:56;0:66;0:84;0:89	0:2;0:39;0:73;0:90	0:56;0:66;0:89;0:97	0:32;0:36;0:57;0:84
16	4	0	69	0:13;0:42;0:49;0:57;0:83;0:97;0:98	0:13;0:31;0:32;0:36;0:42;0:57;0:71;0:97;0:98	0:0;0:2;0:12;0:21;0:22;0:25;0:30;0:38;0:49	0:0;0:2;0:21;0:39;0:87
16	4	0	70	0:60	0:0	0:13	0:49
16	4	0	71	0:22;0:32;0:34;0:36;0:50;0:55	0:27;0:51;0:56;0:84;0:89;0:99	0:65;0:73;0:81;0:97;0:98	0:2;0:13;0:19;0:24;0:31;0:43;0:69;0:83
16	4	0	72	0:6;0:21		0:19;0:27	0:32;0:54
16	4	0	73	0:6;0:24;0:27;0:56;0:71	0:6;0:24;0:46;0:63;0:89	0:2;0:30;0:38;0:83;0:91	0:2;0:16;0:21;0:39;0:43;0:68
16	4	0	74			0:52	0:8
16	4	0	75	0:0;0:2;0:16;0:28;0:39;0:43;0:66;0:85;0:94	0:2;0:7;0:12;0:14;0:30;0:34;0:39;0:43;0:75;0:81;0:83;0:86;0:94;0:95;0:96	0:3;0:16;0:18;0:28;0:59;0:87	0:1;0:7;0:9;0:18;0:27;0:59;0:75;0:82
16	4	0	76	0:6;0:9	0:39;0:87	0:39;0:43	0:39
16	4	0	77	0:56	0:1	0:50;0:67	0:0;0:49
16	4	0	78	0:4;0:62;0:78		0:1;0:42;0:64;0:78	0:23;0:56;0:90;0:97
16	4	0	79	0:0	0:30	0:97	0:24
16	4	0	80	0:34		0:14;0:58	0:16;0:52
16	4	0	81	0:71	0:6;0:9;0:21	0:2;0:12;0:39;0:83	0:16;0:75;0:99
16	4	0	82	0:12;0:95	0:1;0:75		0:59
16	4	0	83	0:0;0:2;0:16;0:39;0:43;0:73;0:81;0:85	0:0;0:13;0:22;0:25;0:26;0:32;0:42;0:57;0:71;0:83;0:97	0:0;0:2;0:13;0:22;0:69	0:16;0:19;0:33;0:39;0:43;0:60;0:75;0:83;0:85
16	4	0	84	0:4;0:11;0:24;0:45;0:51;0:56;0:62;0:63;0:65;0:84	0:21;0:24;0:27;0:56;0:63;0:68;0:84;0:85;0:89	0:1;0:36;0:51;0:56;0:65;0:68;0:84;0:85	0:4;0:23;0:32;0:45;0:53;0:58;0:65;0:71;0:84;0:88;0:97
16	4	0	85	0:6;0:21;0:56;0:84;0:89	0:38;0:43;0:44;0:49;0:83;0:97	0:24;0:39;0:75;0:83;0:95	0:12;0:50;0:56;0:57;0:65;0:84
16	4	0	86	0:0;0:2;0:38;0:39	0:2;0:30;0:39	0:18	0:20;0:21;0:75;0:91
16	4	0	87	0:75	0:69	0:2	0:76
16	4	0	88	0:29	0:84	0:53	
16	4	0	89	0:17;0:68;0:99	0:14;0:19;0:39	0:36;0:56;0:63;0:68;0:85;0:98	0:36;0:45;0:71;0:73;0:84;0:98
16	4	0	90	0:6	0:78	0:14;0:40	0:68;0:91
16	4	0	91	0:52;0:73	0:14;0:86;0:90		0:24;0:66
16	4	0	92	0:13	0:13		0:0
16	4	0	93	0:2	0:47	0:13	0:42
16	4	0	94	0:2;0:16;0:38;0:39	0:2;0:39;0:43	0:28;0:39;0:66;0:75	0:24;0:75
16	4	0	95	0:43;0:85	0:2	0:33;0:82	0:2;0:75
16	4	0	96	0:50		0:39	0:63;0:75
16	4	0	97	0:6;0:21;0:23;0:56;0:59;0:65;0:68;0:71;0:79	0:6;0:10;0:21;0:24;0:27;0:56;0:65;0:78;0:84	0:0;0:2;0:13;0:17;0:49;0:69	0:2;0:13;0:16;0:17;0:19;0:42;0:49;0:69;0:83;0:85
16	4	0	98	0:24;0:63;0:71;0:89	0:6;0:21;0:24;0:63;0:65;0:89	0:0;0:2;0:13;0:47;0:69	0:2;0:13;0:19;0:49;0:69
16	4	0	99	0:63	0:39;0:81	0:89	0:65;0:71
16	7	0	0				0:2
16	7	0	1	0:2		0:2	
16	7	0	2	0:1	0:0	0:1	0:3
16	7	0	3		0:2		
16	18	0	0				
16	20	0	0				
16	26	0	0	0:0	0:0	0:0	0:0
16	28	0	0				
16	49	0	0	0:2			
16	49	0	1	0:4			
16	49	0	2			0:0	0:3
16	49	0	3		0:2		0:4
16	49	0	4		0:3	0:1	
16	52	0	0				
17	1	0	0	0:0;0:2	0:0	0:0	0:0
17	1	0	1		0:3		
17	1	0	2	0:2	0:2	0:0;0:2;0:3	0:2;0:5
17	1	0	3	0:2	0:3		0:1;0:3
17	1	0	4			0:5	0:6
17	1	0	5	0:4	0:2		
17	1	0	6		0:4		
17	2	0	0	0:0	0:0;0:1;0:2	0:0;0:1	0:0
17	2	0	1	0:0;0:2	0:1		0:0;0:1
17	2	0	2		0:2;0:3	0:1	0:0;0:2
17	2	0	3				0:2
17	7	0	0	0:0;0:10;0:11;0:14	0:3;0:6;0:7;0:11;0:18;0:20	0:0;0:4;0:5;0:6;0:20	
17	7	0	1	0:3;0:6;0:7;0:11;0:13;0:18;0:20	0:1;0:3;0:6;0:17;0:20;0:24		0:1;0:3;0:6;0:9;0:14;0:20
17	7	0	2		0:6;0:9		0:9;0:15
17	7	0	3	0:3;0:4;0:7;0:11;0:12;0:20	0:1;0:3;0:4;0:7;0:9;0:11;0:12;0:13;0:20;0:21	0:1;0:3;0:4;0:6;0:20	0:0;0:1;0:3;0:5;0:6;0:18;0:20;0:22
17	7	0	4	0:0;0:3;0:4;0:5;0:12;0:20	0:4;0:7;0:11;0:16;0:20	0:3;0:4;0:14;0:20	0:3;0:4;0:11;0:14;0:16;0:20;0:22
17	7	0	5	0:0;0:14	0:3;0:6;0:11;0:20	0:4;0:6;0:20	
17	7	0	6	0:0;0:3;0:5;0:6;0:7;0:11;0:12;0:13;0:18;0:20;0:21;0:22	0:1;0:3;0:6;0:7;0:11;0:12;0:13;0:18;0:19;0:20;0:21	0:1;0:6;0:7;0:14;0:20;0:21;0:22	0:0;0:1;0:2;0:5;0:6;0:9;0:11;0:13;0:14;0:18;0:20;0:22
17	7	0	7	0:6;0:7;0:11;0:12;0:18;0:20;0:21;0:22		0:1;0:3;0:6;0:7;0:14;0:20;0:21	0:0;0:3;0:4;0:6;0:18;0:20;0:22
17	7	0	8		0:9	0:10	
17	7	0	9		0:1;0:2;0:6;0:9;0:15;0:16;0:19;0:20;0:24		0:2;0:3;0:8;0:9;0:11;0:15
17	7	0	10	0:8;0:10		0:0;0:10	
17	7	0	11		0:4;0:6;0:9;0:11;0:12;0:13;0:16;0:18;0:20;0:21;0:24	0:0;0:1;0:3;0:6;0:7;0:14;0:17;0:20;0:22	0:0;0:3;0:4;0:5;0:6;0:11;0:13;0:16;0:18;0:20;0:24
17	7	0	12			0:3;0:4;0:6;0:7;0:14;0:23	0:3;0:6;0:11;0:20
17	7	0	13		0:6;0:11;0:13;0:20	0:1;0:6;0:20	0:3;0:6;0:11;0:13;0:14;0:18;0:20
17	7	0	14	0:4;0:6;0:7;0:11;0:12;0:18;0:20	0:1;0:4;0:6;0:13;0:16;0:20	0:0;0:5;0:20	
17	7	0	15		0:2;0:9		0:9;0:16
17	7	0	16		0:4;0:11;0:15		0:4;0:9;0:11;0:14;0:20;0:24
17	7	0	17	0:11			0:1
17	7	0	18		0:3;0:6;0:7;0:11;0:13;0:18;0:20;0:21;0:24	0:1;0:6;0:7;0:14;0:20;0:22	0:0;0:6;0:11;0:18;0:20;0:22;0:24
17	7	0	19				0:6;0:9
17	7	0	20	0:0;0:3;0:4;0:5;0:6;0:7;0:11;0:13;0:14;0:18;0:20;0:21;0:22	0:1;0:3;0:4;0:6;0:7;0:11;0:12;0:13;0:16;0:18;0:20;0:21;0:24	0:1;0:3;0:4;0:6;0:7;0:14;0:20;0:22	0:0;0:1;0:3;0:4;0:5;0:6;0:9;0:11;0:13;0:14;0:18;0:20;0:22
17	7	0	21	0:6;0:7;0:21;0:23		0:6;0:7;0:20;0:21	0:3;0:6;0:11;0:18;0:20;0:22
17	7	0	22	0:6;0:11;0:18;0:20;0:22	0:3;0:4;0:6;0:7;0:18;0:20;0:21	0:6;0:7;0:20;0:22	
17	7	0	23	0:12		0:21	
17	7	0	24		0:11;0:16;0:18;0:24		0:1;0:9;0:11;0:18;0:20;0:24
17	14	0	0		0:5	0:11	0:4
17	14	0	1	0:1;0:2;0:3;0:4;0:7;0:11	0:1;0:3;0:5;0:7;0:11	0:1;0:3;0:5;0:7;0:11	0:1;0:5;0:7;0:11
17	14	0	2			0:1	0:5
17	14	0	3	0:1;0:3;0:7;0:11	0:5;0:11;0:12	0:1;0:3;0:5;0:11;0:12	0:1;0:5;0:12
17	14	0	4		0:0;0:5	0:1;0:11	
17	14	0	5	0:1;0:3;0:5;0:11;0:12	0:1;0:2;0:3;0:5;0:7;0:11	0:5;0:7;0:11	0:0;0:1;0:3;0:4;0:5;0:7;0:11
17	14	0	6		0:8		0:9
17	14	0	7	0:1;0:5	0:1;0:5;0:11	0:1;0:3;0:11;0:12	0:1;0:5;0:10;0:11
17	14	0	8		0:10		0:6
17	14	0	9		0:6		0:11
17	14	0	10		0:7		0:8
17	14	0	11	0:0;0:1;0:3;0:4;0:5;0:7	0:1;0:5;0:7;0:9	0:1;0:3;0:5	0:1;0:3;0:5;0:7
17	14	0	12	0:3;0:7	0:3	0:5	0:3
17	15	0	0	0:0		0:0	0:2
17	15	0	1	0:1	0:2	0:1	
17	15	0	2	0:2	0:0;0:2	0:2	0:1;0:2
17	17	0	0				
17	17	1	0				
17	20	0	0				
17	21	0	0				
17	22	0	0				
17	25	0	0	0:0;0:1;0:6;0:7;0:9;0:10	0:3;0:4;0:9	0:0;0:1;0:6;0:9;0:10	0:2;0:5;0:8;0:9
17	25	0	1	0:0;0:1;0:5	0:3;0:4;0:9	0:0;0:1;0:6	0:2;0:8
17	25	0	2	0:2;0:8	0:0;0:1;0:5;0:6	0:2;0:8	
17	25	0	3	0:3;0:4		0:3;0:4	0:0;0:1;0:5;0:6;0:7;0:10
17	25	0	4	0:3		0:3	0:0;0:1;0:6;0:7;0:10
17	25	0	5	0:5;0:6;0:9	0:0;0:3;0:9	0:1;0:5;0:6;0:7;0:9	0:2;0:6;0:9
17	25	0	6	0:0;0:1;0:5;0:6;0:9;0:10	0:3;0:4;0:5;0:10	0:0;0:5;0:6;0:7;0:10	0:2;0:8;0:9;0:10
17	25	0	7	0:5;0:6	0:3;0:4	0:0;0:10	0:8
17	25	0	8	0:2	0:0;0:1;0:6;0:7	0:2	
17	25	0	9	0:0;0:5;0:9	0:0;0:5;0:6;0:9	0:0;0:5;0:6;0:9	0:0;0:1;0:5;0:9
17	25	0	10	0:0;0:6;0:7;0:10	0:3;0:4;0:6	0:0;0:6;0:10	0:6
17	26	0	0		0:0		0:0
17	29	0	0		0:0;0:1;0:2		0:0;0:2;0:5;0:6
17	29	0	1				0:0;0:2
17	29	0	2		0:0;0:1;0:2;0:4		0:0;0:2;0:6
17	29	0	3	0:3;0:7		0:3;0:4;0:7	
17	29	0	4	0:3			0:2
17	29	0	5	0:7	0:0		
17	29	0	6		0:0;0:2		
17	29	0	7	0:3;0:7		0:3;0:5;0:7	
17	41	0	0				
17	44	0	0			0:10	0:9
17	44	0	1	0:9;0:12	0:10	0:10;0:12	
17	44	0	2		0:12	0:10	
17	44	0	3				0:10
17	44	0	4		0:10		
17	44	0	5	0:9;0:10	0:10		
17	44	0	6			0:11	
17	44	0	7		0:10	0:11	
17	44	0	8	0:10	0:10		
17	44	0	9		0:0	0:1;0:5;0:10	
17	44	0	10	0:0;0:1;0:2;0:9;0:10	0:3;0:10	0:5;0:8;0:10	0:1;0:4;0:5;0:7;0:8;0:10;0:11
17	44	0	11	0:6;0:7;0:11	0:10	0:11	
17	44	0	12	0:1		0:1	0:2
17	45	0	0		0:22	0:37	
17	45	0	1	0:11;0:31		0:12;0:31	0:18;0:30
17	45	0	2	0:30	0:12;0:34	0:26	0:4
17	45	0	3		0:21	0:28	
17	45	0	4	0:18	0:2	0:20	0:12;0:29
17	45	0	5	0:20	0:16		0:35
17	45	0	6	0:23	0:29	0:38	
17	45	0	7	0:14	0:15		0:16
17	45	0	8	0:22		0:36	0:37
17	45	0	9	0:10		0:24	
17	45	0	10	0:28	0:18	0:9	
17	45	0	11	0:11;0:19		0:1;0:11;0:31	0:18;0:30
17	45	0	12	0:1;0:18;0:30	0:4	0:14;0:32;0:39	0:2;0:34
17	45	0	13		0:27	0:21	
17	45	0	14	0:12;0:34	0:39	0:7	0:26
17	45	0	15	0:39			0:7
17	45	0	16	0:26	0:7		0:5
17	45	0	17			0:19	0:40
